epoch,loss,lr
67,2.3477325439453125,0.0007477293342162034
68,2.3242926597595215,0.0007408768370508571
69,2.3743741512298584,0.0007339649071302863
70,2.3211960792541504,0.0007269952498697729
71,2.323265552520752,0.000719969584927957
72,2.3298075199127197,0.0007128896457825358
73,2.3197405338287354,0.0007057571793025539
74,2.360271692276001,0.0006985739453173898
75,2.374363422393799,0.0006913417161825444
76,2.3236827850341797,0.0006840622763423385
77,2.3064353466033936,0.000676737421889628
78,2.334360122680664,0.0006693689601226452
79,2.3193776607513428,0.0006619587090990741
80,2.309885263442993,0.0006545084971874731
81,2.3165247440338135,0.0006470201626161514
82,2.3344242572784424,0.0006394955530196142
83,2.338820219039917,0.0006319365249826858
84,2.329181432723999,0.0006243449435824268
85,2.3362364768981934,0.0006167226819279523
86,2.3267784118652344,0.0006090716206982709
87,2.324181318283081,0.0006013936476782558
88,2.325207471847534,0.000593690657292862
89,2.292842388153076,0.0005859645501397043
90,2.328986883163452,0.000578217232520115
91,2.306478500366211,0.000570450615968791
92,2.306748151779175,0.0005626666167821518
93,2.332732677459717,0.0005548671555455222
94,2.3212814331054688,0.0005470541566592567
95,2.348723888397217,0.000539229547863922
96,2.3027772903442383,0.0005313952597646562
97,2.3002238273620605,0.0005235532253548208
98,2.3282289505004883,0.0005157053795390637
99,2.322953462600708,0.0005078536586559099
100,2.309382677078247,0.0004999999999999996
101,2.305156946182251,0.0004921463413440893
102,2.2808361053466797,0.0004842946204609354
103,2.288832902908325,0.00047644677464517824
104,2.3094184398651123,0.00046860474023534287
105,2.3080592155456543,0.00046077045213607716
106,2.3248603343963623,0.0004529458433407424
107,2.2957842350006104,0.000445132844454477
108,2.301922082901001,0.0004373333832178475
109,2.319793939590454,0.0004295493840312084
110,2.30621075630188,0.0004217827674798842
111,2.2799532413482666,0.00041403544986029484
112,2.3040924072265625,0.0004063093427071374
113,2.285163402557373,0.00039860635232174353
114,2.2858388423919678,0.0003909283793017286
115,2.258509874343872,0.000383277318072047
116,2.270685911178589,0.00037565505641757235
117,2.2922091484069824,0.0003680634750173133
118,2.2976441383361816,0.00036050444698038515
119,2.297442674636841,0.0003529798373838478
120,2.3025548458099365,0.0003454915028125262
121,2.273202419281006,0.00033804129090092506
122,2.286576747894287,0.0003306310398773541
123,2.2740678787231445,0.00032326257811037126
124,2.293560266494751,0.0003159377236576609
125,2.284616708755493,0.000308658283817455
126,2.3032126426696777,0.0003014260546826094
127,2.257026433944702,0.0002942428206974454
128,2.2575249671936035,0.00028711035421746345
129,2.2526514530181885,0.0002800304150720422
130,2.262432336807251,0.0002730047501302264
131,2.277067184448242,0.0002660350928697132
132,2.2780048847198486,0.0002591231629491421
133,2.2806718349456787,0.00025227066578379596
134,2.2857203483581543,0.0002454792921248141
135,2.275935411453247,0.00023875071764202534
136,2.277308940887451,0.0002320866025105013
137,2.3070075511932373,0.0002254885910009338
138,2.2809157371520996,0.0002189583110739344
139,2.269002676010132,0.00021249737397836048
140,2.2626523971557617,0.00020610737385376327
141,2.2680516242980957,0.00019978988733705783
142,2.3088059425354004,0.00019354647317351147
143,2.3111824989318848,0.00018737867183214719
144,2.2892799377441406,0.0001812880051256549
145,2.2434282302856445,0.00017527597583490801
146,2.263944149017334,0.00016934406733817395
147,2.28202748298645,0.0001634937432451131
148,2.292264223098755,0.00015772644703565544
149,2.284165859222412,0.00015204360170384266
150,2.2636966705322266,0.0001464466094067261
151,2.277775526046753,0.00014093685111840547
152,2.247239828109741,0.00013551568628929414
153,2.2771120071411133,0.00013018445251069497
154,2.278733253479004,0.0001249444651847701
155,2.2704951763153076,0.00011979701719998438
156,2.2623212337493896,0.00011474337861210527
157,2.300321340560913,0.00010978479633083506
158,2.2600417137145996,0.00010492249381215464
159,2.2729690074920654,0.00010015767075645462
160,2.265101194381714,9.549150281252619e-05
161,2.265401840209961,9.092514128748822e-05
162,2.2600862979888916,8.645971286271907e-05
163,2.2730813026428223,8.209631931586485e-05
164,2.2618634700775146,7.783603724899246e-05
165,2.2459795475006104,7.367991782295392e-05
166,2.2884981632232666,6.962898649802802e-05
167,2.26115083694458,6.568424278090424e-05
168,2.2748591899871826,6.184665997806812e-05
169,2.2443439960479736,5.811718495565318e-05
170,2.2779958248138428,5.449673790581603e-05
171,2.264394998550415,5.098621211969216e-05
172,2.280902862548828,4.7586473766990253e-05
173,2.2769148349761963,4.4298361682277405e-05
174,2.2591400146484375,4.1122687158009486e-05
175,2.260164260864258,3.8060233744356686e-05
176,2.251004695892334,3.511175705587427e-05
177,2.2601404190063477,3.2277984585066264e-05
178,2.2554144859313965,2.955961552288723e-05
179,2.3031375408172607,2.6957320586227313e-05
180,2.273146152496338,2.44717418524232e-05
181,2.2521398067474365,2.210349260083491e-05
182,2.28620982170105,1.9853157161528496e-05
183,2.28771710395813,1.7721290771100992e-05
184,2.2567169666290283,1.5708419435684497e-05
185,2.2755208015441895,1.3815039801161704e-05
186,2.2780306339263916,1.2041619030626323e-05
187,2.2829341888427734,1.0388594689117057e-05
188,2.252258062362671,8.856374635655629e-06
189,2.250391721725464,7.445336922613057e-06
190,2.263322353363037,6.155829702431163e-06
191,2.2652089595794678,4.988171141721226e-06
192,2.273103952407837,3.942649342761113e-06
193,2.2471394538879395,3.0195222724101985e-06
194,2.245058536529541,2.219017698459999e-06
195,2.259848117828369,1.5413331334360161e-06
196,2.2774012088775635,9.866357858642194e-07
197,2.2531657218933105,5.550625190150475e-07
198,2.2324140071868896,2.4671981713419966e-07
199,2.2658941745758057,6.168375916970607e-08
200,2.262532949447632,0.0
